molecule_chembl_id,smiles,mechanism_of_action,target_chembl_id,target_name,action_type,max_phase,pref_name,text_rich
CHEMBL3989821,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.O.O.O.O.O.[Cl-],Muscle-type nicotinic acetylcholine receptor antagonist,CHEMBL2362997,Muscle-type nicotinic acetylcholine receptor,ANTAGONIST,4,TUBOCURARINE CHLORIDE,Muscle-type nicotinic acetylcholine receptor antagonist Target: Muscle-type nicotinic acetylcholine receptor. Action: ANTAGONIST. Drug: TUBOCURARINE CHLORIDE.
CHEMBL1200629,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],Muscle-type nicotinic acetylcholine receptor antagonist,CHEMBL2362997,Muscle-type nicotinic acetylcholine receptor,ANTAGONIST,4,VECURONIUM BROMIDE,Muscle-type nicotinic acetylcholine receptor antagonist Target: Muscle-type nicotinic acetylcholine receptor. Action: ANTAGONIST. Drug: VECURONIUM BROMIDE.
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Ephrin receptor inhibitor,CHEMBL2363043,Ephrin receptor,INHIBITOR,4,VANDETANIB,Ephrin receptor inhibitor Target: Ephrin receptor. Action: INHIBITOR. Drug: VANDETANIB.
CHEMBL1308,Cc1cn[nH]c1,Alcohol dehydrogenase class I inhibitor,CHEMBL2363044,Alcohol dehydrogenase class I,INHIBITOR,4,FOMEPIZOLE,Alcohol dehydrogenase class I inhibitor Target: Alcohol dehydrogenase class I. Action: INHIBITOR. Drug: FOMEPIZOLE.
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Epidermal growth factor receptor inhibitor,CHEMBL2363049,Epidermal growth factor receptor,INHIBITOR,4,VANDETANIB,Epidermal growth factor receptor inhibitor Target: Epidermal growth factor receptor. Action: INHIBITOR. Drug: VANDETANIB.
CHEMBL1341,COC(F)(F)C(Cl)Cl,Glycine receptor (alpha-1/beta) agonist,CHEMBL2363052,Glycine receptor (alpha-1/beta),AGONIST,4,METHOXYFLURANE,Glycine receptor (alpha-1/beta) agonist Target: Glycine receptor (alpha-1/beta). Action: AGONIST. Drug: METHOXYFLURANE.
CHEMBL1200733,FC(F)OC(F)C(F)(F)F,Glycine receptor (alpha-1/beta) positive modulator,CHEMBL2363052,Glycine receptor (alpha-1/beta),POSITIVE MODULATOR,4,DESFLURANE,Glycine receptor (alpha-1/beta) positive modulator Target: Glycine receptor (alpha-1/beta). Action: POSITIVE MODULATOR. Drug: DESFLURANE.
CHEMBL1257,FC(F)OC(F)(F)C(F)Cl,Glycine receptor (alpha-1/beta) positive modulator,CHEMBL2363052,Glycine receptor (alpha-1/beta),POSITIVE MODULATOR,4,ENFLURANE,Glycine receptor (alpha-1/beta) positive modulator Target: Glycine receptor (alpha-1/beta). Action: POSITIVE MODULATOR. Drug: ENFLURANE.
CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F,Glycine receptor (alpha-1/beta) positive modulator,CHEMBL2363052,Glycine receptor (alpha-1/beta),POSITIVE MODULATOR,4,SEVOFLURANE,Glycine receptor (alpha-1/beta) positive modulator Target: Glycine receptor (alpha-1/beta). Action: POSITIVE MODULATOR. Drug: SEVOFLURANE.
CHEMBL931,FC(F)(F)C(Cl)Br,Glycine receptor (alpha-1/beta) positive modulator,CHEMBL2363052,Glycine receptor (alpha-1/beta),POSITIVE MODULATOR,4,HALOTHANE,Glycine receptor (alpha-1/beta) positive modulator Target: Glycine receptor (alpha-1/beta). Action: POSITIVE MODULATOR. Drug: HALOTHANE.
CHEMBL1256,FC(F)OC(Cl)C(F)(F)F,Glycine receptor (alpha-1/beta) positive modulator,CHEMBL2363052,Glycine receptor (alpha-1/beta),POSITIVE MODULATOR,4,ISOFLURANE,Glycine receptor (alpha-1/beta) positive modulator Target: Glycine receptor (alpha-1/beta). Action: POSITIVE MODULATOR. Drug: ISOFLURANE.
CHEMBL1597,OCC(S)CS,Heavy metals chelating agent,CHEMBL2363053,Heavy metals,CHELATING AGENT,4,DIMERCAPROL,Heavy metals chelating agent Target: Heavy metals. Action: CHELATING AGENT. Drug: DIMERCAPROL.
CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,Zinc chelating agent,CHEMBL2363056,Zinc,CHELATING AGENT,4,CLIOQUINOL,Zinc chelating agent Target: Zinc. Action: CHELATING AGENT. Drug: CLIOQUINOL.
CHEMBL1430,CC(C)(S)[C@@H](N)C(=O)O,Copper chelating agent,CHEMBL2363057,Copper,CHELATING AGENT,4,PENICILLAMINE,Copper chelating agent Target: Copper. Action: CHELATING AGENT. Drug: PENICILLAMINE.
CHEMBL3989777,Cl.Cl.NCCNCCNCCN,Copper chelating agent,CHEMBL2363057,Copper,CHELATING AGENT,4,TRIENTINE HYDROCHLORIDE,Copper chelating agent Target: Copper. Action: CHELATING AGENT. Drug: TRIENTINE HYDROCHLORIDE.
CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,Copper chelating agent,CHEMBL2363057,Copper,CHELATING AGENT,4,CLIOQUINOL,Copper chelating agent Target: Copper. Action: CHELATING AGENT. Drug: CLIOQUINOL.
CHEMBL550348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,Iron chelating agent,CHEMBL2363058,Iron,CHELATING AGENT,4,DEFERASIROX,Iron chelating agent Target: Iron. Action: CHELATING AGENT. Drug: DEFERASIROX.
CHEMBL1234,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,Iron chelating agent,CHEMBL2363058,Iron,CHELATING AGENT,4,DEFEROXAMINE MESYLATE,Iron chelating agent Target: Iron. Action: CHELATING AGENT. Drug: DEFEROXAMINE MESYLATE.
CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,Iron chelating agent,CHEMBL2363058,Iron,CHELATING AGENT,4,CLIOQUINOL,Iron chelating agent Target: Iron. Action: CHELATING AGENT. Drug: CLIOQUINOL.
CHEMBL2103743,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,Janus Kinase (JAK) inhibitor,CHEMBL2363062,Janus Kinase (JAK),INHIBITOR,4,TOFACITINIB CITRATE,Janus Kinase (JAK) inhibitor Target: Janus Kinase (JAK). Action: INHIBITOR. Drug: TOFACITINIB CITRATE.
CHEMBL1200952,CN[C@@H](C)Cc1ccccc1.Cl,Monoamine transporter inhibitor,CHEMBL2363064,Monoamine transporter,INHIBITOR,4,METHAMPHETAMINE HYDROCHLORIDE,Monoamine transporter inhibitor Target: Monoamine transporter. Action: INHIBITOR. Drug: METHAMPHETAMINE HYDROCHLORIDE.
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,Monoamine transporter inhibitor,CHEMBL2363064,Monoamine transporter,INHIBITOR,4,MAZINDOL,Monoamine transporter inhibitor Target: Monoamine transporter. Action: INHIBITOR. Drug: MAZINDOL.
CHEMBL3989830,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl.O,Monoamine transporter inhibitor,CHEMBL2363064,Monoamine transporter,INHIBITOR,4,SIBUTRAMINE HYDROCHLORIDE,Monoamine transporter inhibitor Target: Monoamine transporter. Action: INHIBITOR. Drug: SIBUTRAMINE HYDROCHLORIDE.
CHEMBL1703,CN(C)C(=N)NC(=N)N.Cl,Mitochondrial complex I (NADH dehydrogenase) inhibitor,CHEMBL2363065,Mitochondrial complex I (NADH dehydrogenase),INHIBITOR,4,METFORMIN HYDROCHLORIDE,Mitochondrial complex I (NADH dehydrogenase) inhibitor Target: Mitochondrial complex I (NADH dehydrogenase). Action: INHIBITOR. Drug: METFORMIN HYDROCHLORIDE.
CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"3',5'-cyclic phosphodiesterase inhibitor",CHEMBL2363066,"3',5'-cyclic phosphodiesterase",INHIBITOR,4,PENTOXIFYLLINE,"3',5'-cyclic phosphodiesterase inhibitor Target: 3',5'-cyclic phosphodiesterase. Action: INHIBITOR. Drug: PENTOXIFYLLINE."
CHEMBL1200875,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,Phosphodiesterase 8 inhibitor,CHEMBL2363067,Phosphodiesterase 8,INHIBITOR,4,FLAVOXATE HYDROCHLORIDE,Phosphodiesterase 8 inhibitor Target: Phosphodiesterase 8. Action: INHIBITOR. Drug: FLAVOXATE HYDROCHLORIDE.
CHEMBL548,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,Prostaglandin E2 receptor agonist,CHEMBL2363068,Prostaglandin E2 receptor,AGONIST,4,DINOPROSTONE,Prostaglandin E2 receptor agonist Target: Prostaglandin E2 receptor. Action: AGONIST. Drug: DINOPROSTONE.
CHEMBL1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,Retinoic acid receptor agonist,CHEMBL2363069,Retinoic acid receptor,AGONIST,4,TAZAROTENE,Retinoic acid receptor agonist Target: Retinoic acid receptor. Action: AGONIST. Drug: TAZAROTENE.
CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,Retinoic acid receptor agonist,CHEMBL2363069,Retinoic acid receptor,AGONIST,4,TRETINOIN,Retinoic acid receptor agonist Target: Retinoic acid receptor. Action: AGONIST. Drug: TRETINOIN.
CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,Retinoid X receptor agonist,CHEMBL2363070,Retinoid X receptor,AGONIST,4,BEXAROTENE,Retinoid X receptor agonist Target: Retinoid X receptor. Action: AGONIST. Drug: BEXAROTENE.
CHEMBL705,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,Retinoid receptor agonist,CHEMBL2363071,Retinoid receptor,AGONIST,4,ALITRETINOIN,Retinoid receptor agonist Target: Retinoid receptor. Action: AGONIST. Drug: ALITRETINOIN.
CHEMBL1131,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,Retinoid receptor agonist,CHEMBL2363071,Retinoid receptor,AGONIST,4,ACITRETIN,Retinoid receptor agonist Target: Retinoid receptor. Action: AGONIST. Drug: ACITRETIN.
CHEMBL464,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,Retinoid receptor agonist,CHEMBL2363071,Retinoid receptor,AGONIST,4,ETRETINATE,Retinoid receptor agonist Target: Retinoid receptor. Action: AGONIST. Drug: ETRETINATE.
CHEMBL4297065,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1.CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C=C[C@H]3C2CC(=O)O1,Nicotinic acetylcholine receptor agonist,CHEMBL2364023,Nicotinic acetylcholine receptor,AGONIST,4,SPINOSAD,Nicotinic acetylcholine receptor agonist Target: Nicotinic acetylcholine receptor. Action: AGONIST. Drug: SPINOSAD.
CHEMBL1690,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,Toll-like receptor 9 antagonist,CHEMBL5804,Toll-like receptor 9,ANTAGONIST,4,HYDROXYCHLOROQUINE SULFATE,Toll-like receptor 9 antagonist Target: Toll-like receptor 9. Action: ANTAGONIST. Drug: HYDROXYCHLOROQUINE SULFATE.
CHEMBL1614,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,Sodium/potassium-transporting ATPase inhibitor,CHEMBL2095186,Sodium/potassium-transporting ATPase,INHIBITOR,4,DESLANOSIDE,Sodium/potassium-transporting ATPase inhibitor Target: Sodium/potassium-transporting ATPase. Action: INHIBITOR. Drug: DESLANOSIDE.
CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Sodium/potassium-transporting ATPase inhibitor,CHEMBL2095186,Sodium/potassium-transporting ATPase,INHIBITOR,4,DIGITOXIN,Sodium/potassium-transporting ATPase inhibitor Target: Sodium/potassium-transporting ATPase. Action: INHIBITOR. Drug: DIGITOXIN.
CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Sodium/potassium-transporting ATPase inhibitor,CHEMBL2095186,Sodium/potassium-transporting ATPase,INHIBITOR,4,DIGOXIN,Sodium/potassium-transporting ATPase inhibitor Target: Sodium/potassium-transporting ATPase. Action: INHIBITOR. Drug: DIGOXIN.
CHEMBL3545057,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,Sodium/potassium-transporting ATPase inhibitor,CHEMBL2095186,Sodium/potassium-transporting ATPase,INHIBITOR,4,ACETYLDIGITOXIN,Sodium/potassium-transporting ATPase inhibitor Target: Sodium/potassium-transporting ATPase. Action: INHIBITOR. Drug: ACETYLDIGITOXIN.
CHEMBL1341,COC(F)(F)C(Cl)Cl,GABA-A receptor; anion channel positive modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE MODULATOR,4,METHOXYFLURANE,GABA-A receptor; anion channel positive modulator Target: GABA-A receptor; anion channel. Action: POSITIVE MODULATOR. Drug: METHOXYFLURANE.
CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,GABA-A receptor; anion channel allosteric antagonist,CHEMBL2093872,GABA-A receptor; anion channel,ALLOSTERIC ANTAGONIST,4,FLUMAZENIL,GABA-A receptor; anion channel allosteric antagonist Target: GABA-A receptor; anion channel. Action: ALLOSTERIC ANTAGONIST. Drug: FLUMAZENIL.
CHEMBL2096631,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,CLORAZEPATE DIPOTASSIUM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: CLORAZEPATE DIPOTASSIUM.
CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,CHLORDIAZEPOXIDE,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: CHLORDIAZEPOXIDE.
CHEMBL1200703,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,CHLORDIAZEPOXIDE HYDROCHLORIDE,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: CHLORDIAZEPOXIDE HYDROCHLORIDE.
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,DIAZEPAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: DIAZEPAM.
CHEMBL1522,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,ESZOPICLONE,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: ESZOPICLONE.
CHEMBL568,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,OXAZEPAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: OXAZEPAM.
CHEMBL979,CCCC(C)(COC(N)=O)COC(N)=O,GABA-A receptor; anion channel agonist,CHEMBL2093872,GABA-A receptor; anion channel,AGONIST,4,MEPROBAMATE,GABA-A receptor; anion channel agonist Target: GABA-A receptor; anion channel. Action: AGONIST. Drug: MEPROBAMATE.
CHEMBL70418,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,CLOBAZAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: CLOBAZAM.
CHEMBL661,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,ALPRAZOLAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: ALPRAZOLAM.
CHEMBL646,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,TRIAZOLAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: TRIAZOLAM.
CHEMBL454,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,BUTALBITAL,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: BUTALBITAL.
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,CLONAZEPAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: CLONAZEPAM.
CHEMBL1200733,FC(F)OC(F)C(F)(F)F,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,DESFLURANE,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: DESFLURANE.
CHEMBL285674,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,ESTAZOLAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: ESTAZOLAM.
CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,TALBUTAL,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: TALBUTAL.
CHEMBL1200982,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,BUTABARBITAL SODIUM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: BUTABARBITAL SODIUM.
CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O,GABA-A receptor; anion channel positive modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE MODULATOR,4,GLUTETHIMIDE,GABA-A receptor; anion channel positive modulator Target: GABA-A receptor; anion channel. Action: POSITIVE MODULATOR. Drug: GLUTETHIMIDE.
CHEMBL2068724,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],GABA-A receptor; anion channel positive modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE MODULATOR,4,ACAMPROSATE CALCIUM,GABA-A receptor; anion channel positive modulator Target: GABA-A receptor; anion channel. Action: POSITIVE MODULATOR. Drug: ACAMPROSATE CALCIUM.
CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,LORAZEPAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: LORAZEPAM.
CHEMBL1257,FC(F)OC(F)(F)C(F)Cl,GABA-A receptor; anion channel positive modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE MODULATOR,4,ENFLURANE,GABA-A receptor; anion channel positive modulator Target: GABA-A receptor; anion channel. Action: POSITIVE MODULATOR. Drug: ENFLURANE.
CHEMBL591,C#CC(O)(/C=C/Cl)CC,GABA-A receptor; anion channel positive modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE MODULATOR,4,ETHCHLORVYNOL,GABA-A receptor; anion channel positive modulator Target: GABA-A receptor; anion channel. Action: POSITIVE MODULATOR. Drug: ETHCHLORVYNOL.
CHEMBL450,CCC1(CC)C(=O)NC(=O)N(C)C1=O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,METHARBITAL,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: METHARBITAL.
CHEMBL30219,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,METHOHEXITAL SODIUM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: METHOHEXITAL SODIUM.
CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,METHYPRYLON,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: METHYPRYLON.
CHEMBL1200420,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,MIDAZOLAM HYDROCHLORIDE,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: MIDAZOLAM HYDROCHLORIDE.
CHEMBL969,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,PRAZEPAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: PRAZEPAM.
CHEMBL856,CCC1(c2ccccc2)C(=O)NCNC1=O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,PRIMIDONE,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: PRIMIDONE.
CHEMBL526,CC(C)c1cccc(C(C)C)c1O,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,PROPOFOL,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: PROPOFOL.
CHEMBL1200472,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,4,QUAZEPAM,GABA-A receptor; anion channel positive allosteric modulator Target: GABA-A receptor; anion channel. Action: POSITIVE ALLOSTERIC MODULATOR. Drug: QUAZEPAM.
